"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",107.206346,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",112.853373,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",117.273333,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2019","2019","IDX","Index","-2","Hundredths","2015","2015",121.989144,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2020","2020","IDX","Index","-2","Hundredths","2015","2015",128.437729,,
"CHN","China (People's Republic of)","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2005","2005","USD","US Dollar","6","Millions",,,2178151.049,,
"CHN","China (People's Republic of)","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2006","2006","USD","US Dollar","6","Millions",,,2576758.216,,
"CHN","China (People's Republic of)","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2007","2007","USD","US Dollar","6","Millions",,,3143768.435,,
"CHN","China (People's Republic of)","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2008","2008","USD","US Dollar","6","Millions",,,3892957.256,,
"CHN","China (People's Republic of)","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2009","2009","USD","US Dollar","6","Millions",,,5026146.429,,
"CHN","China (People's Republic of)","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2010","2010","USD","US Dollar","6","Millions",,,5644298.589,,
"CHN","China (People's Republic of)","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2011","2011","USD","US Dollar","6","Millions",,,6668569.48,,
"CHN","China (People's Republic of)","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2012","2012","USD","US Dollar","6","Millions",,,8145378.011,,
"CHN","China (People's Republic of)","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2013","2013","USD","US Dollar","6","Millions",,,9194808.448,,
"CHN","China (People's Republic of)","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2014","2014","USD","US Dollar","6","Millions",,,10281151.626,,
"CHN","China (People's Republic of)","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2015","2015","USD","US Dollar","6","Millions",,,11213246.862,,
"CHN","China (People's Republic of)","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2016","2016","USD","US Dollar","6","Millions",,,11819154.376,,
"CHN","China (People's Republic of)","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2017","2017","USD","US Dollar","6","Millions",,,12013715.039,,
"CHN","China (People's Republic of)","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2018","2018","USD","US Dollar","6","Millions",,,13141421.962,,
"CHN","China (People's Republic of)","B1_GE","Gross domestic product (expenditure approach)","XVP","Previous year prices and previous year exchange rates","2019","2019","USD","US Dollar","6","Millions",,,14743902.586,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","VP","Constant prices, previous year prices","2005","2005","MXN","Mexican Peso","6","Millions",,,9032109.121,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","VP","Constant prices, previous year prices","2006","2006","MXN","Mexican Peso","6","Millions",,,9992496.594,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","VP","Constant prices, previous year prices","2007","2007","MXN","Mexican Peso","6","Millions",,,10874541.632,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","VP","Constant prices, previous year prices","2008","2008","MXN","Mexican Peso","6","Millions",,,11635634.346,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","VP","Constant prices, previous year prices","2009","2009","MXN","Mexican Peso","6","Millions",,,11700852.628,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","VP","Constant prices, previous year prices","2010","2010","MXN","Mexican Peso","6","Millions",,,12785267.418,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","VP","Constant prices, previous year prices","2011","2011","MXN","Mexican Peso","6","Millions",,,13855988.627,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","VP","Constant prices, previous year prices","2012","2012","MXN","Mexican Peso","6","Millions",,,15199744.09,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","VP","Constant prices, previous year prices","2013","2013","MXN","Mexican Peso","6","Millions",,,16031941.527,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","VP","Constant prices, previous year prices","2014","2014","MXN","Mexican Peso","6","Millions",,,16741050.002,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","VP","Constant prices, previous year prices","2015","2015","MXN","Mexican Peso","6","Millions",,,18060090.284,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","VP","Constant prices, previous year prices","2016","2016","MXN","Mexican Peso","6","Millions",,,19060654.775,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","VP","Constant prices, previous year prices","2017","2017","MXN","Mexican Peso","6","Millions",,,20554410.347,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","VP","Constant prices, previous year prices","2018","2018","MXN","Mexican Peso","6","Millions",,,22415621.393,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","VP","Constant prices, previous year prices","2019","2019","MXN","Mexican Peso","6","Millions",,,23477565.408,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","VP","Constant prices, previous year prices","2020","2020","MXN","Mexican Peso","6","Millions",,,22493031.195,"P","Provisional value"
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","VP","Constant prices, previous year prices","2021","2021","MXN","Mexican Peso","6","Millions",,,24536423.725,"P","Provisional value"
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2005","2005","EUR","Euro","6","Millions","2016","2016",185110.605,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2006","2006","EUR","Euro","6","Millions","2016","2016",188118.715,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2007","2007","EUR","Euro","6","Millions","2016","2016",192834.061,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2008","2008","EUR","Euro","6","Millions","2016","2016",193449.68,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2009","2009","EUR","Euro","6","Millions","2016","2016",187410.027,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2010","2010","EUR","Euro","6","Millions","2016","2016",190666.511,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2011","2011","EUR","Euro","6","Millions","2016","2016",187432.493,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2012","2012","EUR","Euro","6","Millions","2016","2016",179827.806,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2013","2013","EUR","Euro","6","Millions","2016","2016",178168.635,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2014","2014","EUR","Euro","6","Millions","2016","2016",179580.069,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2015","2015","EUR","Euro","6","Millions","2016","2016",182798.227,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2016","2016","EUR","Euro","6","Millions","2016","2016",186489.811,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2017","2017","EUR","Euro","6","Millions","2016","2016",193028.787,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2018","2018","EUR","Euro","6","Millions","2016","2016",198528.806,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2019","2019","EUR","Euro","6","Millions","2016","2016",203854.858,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2020","2020","EUR","Euro","6","Millions","2016","2016",186933.853,,
"PRT","Portugal","B1_GE","Gross domestic product (expenditure approach)","V","Constant prices, national base year","2021","2021","EUR","Euro","6","Millions","2016","2016",197182.299,"P","Provisional value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2005","2005","IDX","Index","-2","Hundredths","2015","2015",83.679179,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2006","2006","IDX","Index","-2","Hundredths","2015","2015",85.149769,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2007","2007","IDX","Index","-2","Hundredths","2015","2015",87.55601,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2008","2008","IDX","Index","-2","Hundredths","2015","2015",90.388653,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2009","2009","IDX","Index","-2","Hundredths","2015","2015",92.520836,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2010","2010","IDX","Index","-2","Hundredths","2015","2015",93.397531,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2011","2011","IDX","Index","-2","Hundredths","2015","2015",94.414032,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2012","2012","IDX","Index","-2","Hundredths","2015","2015",95.359515,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2013","2013","IDX","Index","-2","Hundredths","2015","2015",96.243875,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2014","2014","IDX","Index","-2","Hundredths","2015","2015",97.922879,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",101.52561,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",103.693336,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",106.178782,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2019","2019","IDX","Index","-2","Hundredths","2015","2015",108.883024,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2020","2020","IDX","Index","-2","Hundredths","2015","2015",111.054201,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2021","2021","IDX","Index","-2","Hundredths","2015","2015",114.319408,,
"NOR","Norway","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2005","2005","USD","US Dollar","0","Units",,,66814.683983,,
"NOR","Norway","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2006","2006","USD","US Dollar","0","Units",,,74142.796354,,
"NOR","Norway","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2007","2007","USD","US Dollar","0","Units",,,85143.210905,,
"NOR","Norway","B1_GE","Gross domestic product (expenditure approach)","HCXC","Per head, current prices, current exchange rates","2008","2008","USD","US Dollar","0","Units",,,96948.40604,,
