"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2021","2021","SEK","Swedish Krona","0","Units",,,9.628066,,
"DNK","Denmark","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2005","2005","DKK","Danish Krone","0","Units",,,8.823716,,
"DNK","Denmark","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2006","2006","DKK","Danish Krone","0","Units",,,8.627877,,
"DNK","Denmark","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2007","2007","DKK","Danish Krone","0","Units",,,8.33247,,
"DNK","Denmark","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2008","2008","DKK","Danish Krone","0","Units",,,8.256232,,
"DNK","Denmark","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2009","2009","DKK","Danish Krone","0","Units",,,8.284623,,
"DNK","Denmark","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2010","2010","DKK","Danish Krone","0","Units",,,8.102618,,
"DNK","Denmark","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2011","2011","DKK","Danish Krone","0","Units",,,8.072547,,
"DNK","Denmark","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2012","2012","DKK","Danish Krone","0","Units",,,8.043398,,
"DNK","Denmark","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2013","2013","DKK","Danish Krone","0","Units",,,7.843723,,
"DNK","Denmark","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2014","2014","DKK","Danish Krone","0","Units",,,7.871915,,
"DNK","Denmark","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2015","2015","DKK","Danish Krone","0","Units",,,7.84097,,
"DNK","Denmark","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2016","2016","DKK","Danish Krone","0","Units",,,7.697338,,
"DNK","Denmark","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2017","2017","DKK","Danish Krone","0","Units",,,7.512888,,
"DNK","Denmark","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2018","2018","DKK","Danish Krone","0","Units",,,7.400584,,
"DNK","Denmark","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2019","2019","DKK","Danish Krone","0","Units",,,7.283687,,
"DNK","Denmark","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2020","2020","DKK","Danish Krone","0","Units",,,7.239195,,
"DNK","Denmark","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2021","2021","DKK","Danish Krone","0","Units",,,7.337042,,
"CZE","Czech Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2005","2005","CZK","Czech Koruna","0","Units",,,14.562493,,
"CZE","Czech Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2006","2006","CZK","Czech Koruna","0","Units",,,14.41665,,
"CZE","Czech Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2007","2007","CZK","Czech Koruna","0","Units",,,14.257198,,
"CZE","Czech Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","CZK","Czech Koruna","0","Units",,,13.916713,,
"CZE","Czech Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","CZK","Czech Koruna","0","Units",,,13.637701,,
"CZE","Czech Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","CZK","Czech Koruna","0","Units",,,13.672201,,
"CZE","Czech Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","CZK","Czech Koruna","0","Units",,,13.345305,,
"CZE","Czech Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","CZK","Czech Koruna","0","Units",,,13.297699,,
"CZE","Czech Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","CZK","Czech Koruna","0","Units",,,12.785271,,
"CZE","Czech Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","CZK","Czech Koruna","0","Units",,,12.70321,,
"CZE","Czech Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","CZK","Czech Koruna","0","Units",,,12.93798,,
"CZE","Czech Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2016","2016","CZK","Czech Koruna","0","Units",,,12.576343,,
"CZE","Czech Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2017","2017","CZK","Czech Koruna","0","Units",,,12.424986,,
"CZE","Czech Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2018","2018","CZK","Czech Koruna","0","Units",,,12.371528,,
"CZE","Czech Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2019","2019","CZK","Czech Koruna","0","Units",,,12.274532,,
"CZE","Czech Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2020","2020","CZK","Czech Koruna","0","Units",,,12.462259,,
"CZE","Czech Republic","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2021","2021","CZK","Czech Koruna","0","Units",,,12.746211,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2005","2005","DKK","Danish Krone","0","Units",,,5.99691,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2006","2006","DKK","Danish Krone","0","Units",,,5.946778,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2007","2007","DKK","Danish Krone","0","Units",,,5.443701,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","DKK","Danish Krone","0","Units",,,5.098131,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","DKK","Danish Krone","0","Units",,,5.360867,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","DKK","Danish Krone","0","Units",,,5.624075,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","DKK","Danish Krone","0","Units",,,5.368712,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","DKK","Danish Krone","0","Units",,,5.792476,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","DKK","Danish Krone","0","Units",,,5.616312,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","DKK","Danish Krone","0","Units",,,5.612467,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","DKK","Danish Krone","0","Units",,,6.727907,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2016","2016","DKK","Danish Krone","0","Units",,,6.731718,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2017","2017","DKK","Danish Krone","0","Units",,,6.602893,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2018","2018","DKK","Danish Krone","0","Units",,,6.314619,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2019","2019","DKK","Danish Krone","0","Units",,,6.669447,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2020","2020","DKK","Danish Krone","0","Units",,,6.542152,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2021","2021","DKK","Danish Krone","0","Units",,,6.287113,,
"DNK","Denmark","EXC","Exchange rates, period-average","CD","National currency per US dollar","2022","2022","DKK","Danish Krone","0","Units",,,7.144804,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.742407,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.739632,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.757871,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.75745,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.765419,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.766976,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.763158,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.739703,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.717922,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.706266,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.70125,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.681256,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.672632,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.675285,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.655042,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.669933,,
"ESP","Spain","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.676499,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.904153,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.889682,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.875772,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.868154,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.872944,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.881004,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.878735,,
"NLD","Netherlands","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.882709,,
